78;34;4881,40;2020-01-25 23:21:12
79;19;3066,18;2020-01-26 13:23:53
80;15;2935,96;2020-01-27 01:08:20
81;65;-2301,30;2020-01-01 17:01
82;6;-2925,78;2020-01-02 23:18:58
83;90;9844,22;2020-01-03 05:34:46
84;53;2901,77;2020-01-04 02:54:22
85;75;4384,62;2020-01-05 01:40:41
86;27;-3716,85;2020-01-06 23:06:05
87;83;-8524,80;2020-01-07 11:01:08
88;49;737,80;2020-01-08 08:24:02
89;4;-2372,45;2020-01-09 09:25:31
90;41;465,20;2020-01-10 06:08:14
91;48;4846,75;2020-01-11 05:39:01
92;93;-3801,89;2020-01-12 02:28:27
93;55;-5086,98;2020-01-13 05:58:56
94;98;-1658,87;2020-01-14 23:21:28
95;73;-823,32;2020-01-15 17:18:23
96;44;3704,72;2020-01-16 00:55:29
97;37;-7641,39;2020-01-17 08:26:39
98;26;-7308,94;2020-01-18 11:32:57
99;31;7032,36;2020-01-19 16:54:18
100;25;-8046,96;2020-01-20 08:15:23
101;80;3294,67;2020-01-21 15:48:59
102;43;54,46;2020-01-22 23:49:44
103;3;1031,23;2020-01-23 23:18:25
104;45;-9077,57;2020-01-24 22:06:48
105;86;-3783,44;2020-01-25 00:25:25
106;11;-6827,67;2020-01-26 19:48:34
107;22;9263,96;2020-01-27 21:47:13
108;86;-479,37;2020-01-01 04:51:08
109;29;-9478,23;2020-01-02 21:00:31
110;56;492,99;2020-01-03 16:00:49
111;93;7532,38;2020-01-04 15:19:19
112;1;9106,25;2020-01-05 16:33:58
113;29;-6835,77;2020-01-06 13:23:39
114;63;4200,93;2020-01-07 09:14:00
115;79;4042,36;2020-01-08 04:50:34
116;44;-7443,24;2020-01-09 02:41:58
117;53;5745,99;2020-01-10 17:58:16
118;83;-8326,65;2020-01-11 06:52:05
119;98;2621,23;2020-01-12 12:46:53
120;5;2708,79;2020-01-13 04:10:25
121;32;9687,29;2020-01-14 01:44:36
122;29;-4954,98;2020-01-15 02:47:57
123;68;-2075,29;2020-01-16 06:54:15
124;53;-5664,15;2020-01-17 08:03:57
125;90;-6590,82;2020-01-18 17:20:52
126;68;9940,16;2020-01-19 11:27:26
127;74;1061,22;2020-01-20 06:42:34
128;24;-6187,93;2020-01-21 08:32:19
129;45;6946,60;2020-01-22 06:03:08
130;74;-2602,47;2020-01-23 15:46:25
131;41;938,20;2020-01-24 04:35:12
132;95;-1108,44;2020-01-25 11:03:16
133;27;-3543,34;2020-01-26 14:52:47
134;68;5752,63;2020-01-27 20:51:44
135;8;5211,96;2020-01-01 09:37:34
136;67;-7629,26;2020-01-02 04:11:21
137;92;8469,94;2020-01-03 19:01
138;31;8598,30;2020-01-04 19:52:39
139;79;8143,47;2020-01-05 21:49:25
140;18;-346,18;2020-01-06 21:26:59
141;82;-2861,38;2020-01-07 03:26:39
142;41;-6520,75;2020-01-08 19:06:48
143;85;9596,62;2020-01-09 21:45:58
144;24;1505,74;2020-01-10 01:43:42
145;95;-7366,16;2020-01-11 15:03:58
146;41;9406,23;2020-01-12 15:31:30
147;35;247,23;2020-01-13 09:18:52
148;15;4683,87;2020-01-14 02:17:17
149;59;7727,36;2020-01-15 04:20:11
150;49;9004,60;2020-01-16 17:20:41
151;77;-6730,92;2020-01-17 23:59:02
152;39;9165,93;2020-01-18 12:39:26
153;85;4567,29;2020-01-19 13:53:40
154;88;-1097,84;2020-01-20 11:53:20
155;39;-4138,10;2020-01-21 16:45:40
156;19;1709,22;2020-01-22 17:01:48
157;23;-7655,76;2020-01-23 03:03:38
158;64;1029,89;2020-01-24 07:54:37
159;46;9835,79;2020-01-25 23:08:27
160;69;3323,79;2020-01-26 15:06:02
161;96;-7037,53;2020-01-27 02:19:59
162;29;9973,16;2020-01-01 03:46:10
163;27;978,65;2020-01-02 02:32:59
164;87;3987,52;2020-01-03 18:51:22
165;77;1372,63;2020-01-04 11:01:33
166;84;-361,95;2020-01-05 11:02:32
167;11;-152,96;2020-01-06 08:46:05
168;49;-4655,98;2020-01-07 14:46:27
169;53;7216,39;2020-01-08 17:42:13
170;77;2234,92;2020-01-09 03:54:57
171;83;4021,11;2020-01-10 09:36:37
172;23;-6698,40;2020-01-11 16:03:05
173;85;-353,29;2020-01-12 00:37:59
174;11;-8134,23;2020-01-13 07:31:33
175;16;4533,85;2020-01-14 01:54:38
176;20;8853,11;2020-01-15 03:17:18
177;21;5910,13;2020-01-16 12:38:43
178;80;-6083,63;2020-01-17 15:33:37
179;28;-5457,43;2020-01-18 15:38:48
180;95;3236,23;2020-01-19 06:36:51
181;75;3368,20;2020-01-20 20:24:27
182;88;8755,39;2020-01-21 04:16:01
183;25;-278,31;2020-01-22 06:03:57
184;54;1004,25;2020-01-23 15:23:27
185;17;-3430,55;2020-01-24 13:58:36
186;46;6542,17;2020-01-25 09:32:18
187;48;-3712,75;2020-01-26 03:40:39
188;10;-6674,40;2020-01-27 22:37:02
189;1;8982,13;2020-01-01 12:26:44
190;35;7437,49;2020-01-02 11:10:52
191;78;-6854,39;2020-01-03 22:35:51
192;79;-2438,23;2020-01-04 01:20:08
193;4;5004,17;2020-01-05 05:31:27
194;30;9704,72;2020-01-06 09:41:56
195;56;3611,68;2020-01-07 17:47:54
196;72;-3491,92;2020-01-08 14:34:50
197;46;3776,88;2020-01-09 14:49:25
198;83;4676,24;2020-01-10 10:44:37
199;94;-7608,85;2020-01-11 13:39:49
200;77;-4334,13;2020-02-12 14:20:01
201;55;-2192,46;2020-02-13 06:13:51
202;36;8800,36;2020-02-14 18:58:16
203;85;8929,17;2020-02-15 11:53:41
204;4;7937,20;2020-02-16 05:20:00
205;99;4778,20;2020-02-17 15:06:05
206;96;6495,94;2020-02-18 07:02:18
207;17;-417,48;2020-02-19 02:13:38
208;79;5583,18;2020-02-20 18:31:43
209;41;3761,58;2020-02-21 05:42:59
210;81;6093,98;2020-02-22 15:20:51
211;62;4106,27;2020-02-23 09:10:32
212;19;9375,69;2020-02-24 19:34:29
213;94;470,23;2020-02-25 10:37:30
214;93;-509,32;2020-02-26 03:20:27
215;35;9045,21;2020-02-27 01:12:58
216;39;9443,31;2020-02-01 00:12:13
217;91;-6841,39;2020-02-02 02:10:31
218;5;9863,47;2020-02-03 19:52:12
219;39;5093,46;2020-02-04 04:29:27
220;97;2708,67;2020-02-05 01:29:28
221;79;7329,72;2020-02-06 09:01:44
222;54;-1364,44;2020-02-07 10:10:05
223;25;6212,76;2020-02-08 05:17:02
224;15;2920,21;2020-02-09 17:02:08
225;53;2023,76;2020-02-10 05:26:51
226;52;7528,68;2020-02-11 23:08:02
227;28;2020,60;2020-02-12 10:20:36
228;36;1528,23;2020-02-13 08:28:57
229;40;-4150,45;2020-02-14 07:28:29
230;2;-6978,88;2020-02-15 03:29:33
231;76;3027,35;2020-02-16 09:22:45
232;68;-1636,15;2020-02-17 08:14:02
233;28;-1693,43;2020-02-18 15:15:12
234;30;7076,82;2020-02-19 11:34:23
235;40;-6134,78;2020-02-20 05:55:05
236;38;-6346,19;2020-02-21 15:54:34
237;69;-819,15;2020-02-22 15:53:27
238;75;-286,46;2020-02-23 20:19:24
239;76;7812,72;2020-02-24 13:12:14
240;76;9648,97;2020-02-25 13:11:05
241;83;-7851,60;2020-02-26 11:32:24
242;87;-2981,15;2020-02-27 23:46:29
243;79;-3521,54;2020-02-01 08:27:32
244;71;7417,41;2020-02-02 17:12:45
245;61;1912,82;2020-02-03 04:13:49
246;93;1593,52;2020-02-04 22:40:12
247;15;-5496,66;2020-02-05 08:15:54
248;55;-9435,57;2020-02-06 16:51:28
249;45;2705,81;2020-02-07 16:54:53
250;91;-471,79;2020-02-08 09:41:25
251;93;-6510,93;2020-02-09 04:03:13
252;33;3185,63;2020-02-10 10:44:08
253;87;8009,80;2020-02-11 07:01:25
254;88;-4769,19;2020-02-12 19:08:18
255;22;2499,35;2020-02-13 08:06:08
256;18;8652,24;2020-02-14 04:08:59
257;34;1760,45;2020-02-15 23:00:17
258;1;7821,33;2020-02-16 04:59:24
259;74;-3683,49;2020-02-17 08:36:05
260;2;7075,36;2020-02-18 00:08:36
261;1;6995,75;2020-02-19 12:10:58
262;16;-9237,97;2020-02-20 11:47:08
263;28;3710,44;2020-02-21 06:39:50
264;10;-9061,73;2020-02-22 22:45:29
265;17;1372,17;2020-02-23 18:27:44
266;82;-3779,40;2020-02-24 23:03:54
267;70;6911,67;2020-02-25 00:39:01
268;58;1981,53;2020-02-26 05:20:42
269;10;8216,40;2020-02-27 17:27:59
270;21;-8337,30;2020-02-01 15:22:36
271;47;-5848,38;2020-02-02 12:51:36
272;52;-6518,85;2020-02-03 05:58:31
273;42;-594,20;2020-02-04 22:27:08
274;22;-5207,24;2020-02-05 03:23:46
275;1;4599,99;2020-02-06 05:47:22
276;26;-8920,17;2020-02-07 02:41:05
277;52;-9401,79;2020-02-08 07:16:59
278;28;-8676,42;2020-02-09 21:06:28
279;14;-6753,58;2020-02-10 21:06:33
280;61;-4747,53;2020-02-11 02:28:31
281;35;5104,61;2020-02-12 13:32:57
282;78;-319,53;2020-02-13 00:34:25
283;79;6120,90;2020-02-14 06:35:32
284;95;1029,80;2020-02-15 06:00
285;4;-9075,63;2020-02-16 16:34:51
286;35;-8988,23;2020-02-17 07:17:30
287;99;1135,91;2020-02-18 17:42:00
288;9;9024,30;2020-02-19 08:06:36
289;68;642,27;2020-02-20 10:57:40
290;85;2926,20;2020-02-21 14:11:40
291;2;-5901,80;2020-02-22 00:36:24
292;64;1557,39;2020-02-23 07:36:08
293;94;-9869,56;2020-02-24 18:26:46
294;4;6688,92;2020-02-25 11:16:47
295;74;364,22;2020-02-26 04:23:48
296;13;-4663,27;2020-02-27 10:34:32
297;41;-293,97;2020-02-01 18:45:24
298;92;9743,38;2020-02-02 22:19:55
299;85;2801,64;2020-02-03 12:00:15
300;99;-2950,82;2020-02-04 21:02:17
301;95;328,31;2020-02-05 22:29:43
302;27;904,26;2020-02-06 08:24:59
303;78;5687,69;2020-02-07 03:56:38
304;94;6456,38;2020-02-08 11:56:58
305;73;-8511,64;2020-02-09 15:19:21
306;25;-3388,37;2020-02-10 07:29:46
307;85;5147,43;2020-02-11 01:16:05
308;89;-4893,17;2020-02-12 15:27:24
309;46;-4499,65;2020-02-13 14:43:24
310;5;6368,60;2020-02-14 05:17:31
311;26;7262,14;2020-02-15 09:21:53
312;14;7392,86;2020-02-16 04:22:06
313;68;5052,80;2020-02-17 01:15:00
314;3;3264,18;2020-02-18 09:48:43
315;73;-872,69;2020-02-19 01:00:09
316;12;-3199,58;2020-02-20 16:32:35
317;74;1527,99;2020-02-21 13:43:28
318;76;-2398,70;2020-02-22 09:57:46
319;89;5303,97;2020-02-23 12:54:22
320;2;-7650,30;2020-02-24 14:51:41
321;36;6128,54;2020-02-25 00:19:49
322;72;-8799,86;2020-02-26 22:03:51
323;32;-1385,83;2020-02-27 14:00:04
324;22;-9791,84;2020-02-01 10:26:47
325;78;-6957,77;2020-02-02 01:30:37
326;56;-5477,93;2020-02-03 04:06:23
327;55;7829,45;2020-02-04 23:30:18
328;17;9949,14;2020-02-05 20:03:09
329;13;6472,35;2020-02-06 06:53:27
330;20;-8286,59;2020-02-07 02:23:40
331;2;-5759,63;2020-02-08 19:40:15
332;26;-5809,64;2020-02-09 18:06:58
333;36;-8810,70;2020-02-10 20:13:12
334;92;-4917,76;2020-02-11 10:50:16
335;83;-3085,16;2020-02-12 05:57:08
336;42;-1463,10;2020-02-13 19:13:26
337;97;4903,24;2020-02-14 11:03:46
338;70;-6610,66;2020-02-15 22:18:04
339;13;5029,16;2020-02-16 22:36:35
340;35;2660,11;2020-02-17 23:57:25
341;26;8663,40;2020-02-18 21:17:53
342;71;-9961,44;2020-02-19 14:02:35
343;76;-2962,98;2020-02-20 20:20:58
344;26;-6071,39;2020-02-21 19:29:25
345;53;-7089,16;2020-02-22 08:49:38
346;74;9917,99;2020-02-23 08:56:11
347;78;1967,74;2020-02-24 19:38:44
348;67;-3712,88;2020-02-25 18:16:59
349;78;-8150,32;2020-02-26 14:53:34
350;19;-5462,12;2020-02-27 03:56:43
351;70;8631,37;2020-02-01 13:32:35
352;87;450,44;2020-02-02 04:40:33
353;55;-6154,20;2020-02-03 06:03:54
354;97;8746,22;2020-02-04 05:12:05
355;6;-6250,17;2020-02-05 05:36:46
356;72;3910,39;2020-02-06 09:26:08
357;6;-5051,22;2020-02-07 04:21:24
358;77;-4034,90;2020-02-08 13:17:30
359;91;8052,48;2020-02-09 20:14:44
360;81;-4188,24;2020-02-10 11:44:00
361;23;-1210,40;2020-02-11 07:39:50
362;78;-9925,12;2020-02-12 23:12:49
363;13;-4976,84;2020-02-13 09:10:44
364;21;2945,34;2020-02-14 15:15:28
365;39;370,16;2020-02-15 02:49:06
366;74;3668,89;2020-02-16 22:43:13
367;87;7373,64;2020-02-17 12:08:24
368;78;4890,46;2020-02-18 17:55:35
369;63;-1682,24;2020-02-19 06:42:05
370;44;-553,75;2020-02-20 05:57:10
371;75;4154,50;2020-02-21 02:25:24
372;97;7460,82;2020-02-22 05:12:10
373;13;-4355,12;2020-02-23 18:59:54
374;9;9736,36;2020-02-24 13:18:07
375;21;9710,48;2020-02-25 04:08:07
376;50;4953,99;2020-02-26 07:06:56
377;38;8662,19;2020-02-27 09:03:51
378;32;5438,45;2020-02-01 16:35:48
379;4;5621,14;2020-02-02 13:24:12
380;27;8994,25;2020-02-03 20:34:17
381;8;-5438,70;2020-02-04 07:55:50
382;37;8816,11;2020-02-05 10:52:13
383;29;-9688,26;2020-02-06 08:45:02
384;86;-8364,95;2020-02-07 11:06:08
385;61;8069,61;2020-02-08 04:16:57
386;98;190,25;2020-02-09 08:50:25
387;37;7874,88;2020-02-10 07:56:26
388;34;7086,13;2020-02-11 11:38:21
389;55;-6277,20;2020-02-12 14:20:34
390;8;-7602,12;2020-02-13 17:31:21
391;46;-9088,50;2020-02-14 12:22:30
392;94;402,21;2020-02-15 09:55:46
393;31;3946,17;2020-02-16 11:19:32
394;11;-4002,47;2020-02-17 12:33:55
395;62;-348,86;2020-02-18 03:56:35
396;48;-116,23;2020-02-19 09:58:00
397;63;-5648,59;2020-02-20 17:16:21
398;25;-9281,23;2020-02-21 22:16:16
399;36;1427,59;2020-02-22 11:01:10
400;98;-5537,37;2020-03-23 05:20:43
401;55;4269,96;2020-03-24 21:24:10
402;49;-2841,36;2020-03-25 20:22:19
403;32;857,68;2020-03-26 22:08:18
404;72;-523,45;2020-03-27 02:06:51
405;17;-6760,85;2020-03-01 10:10:52
406;78;5964,37;2020-03-02 08:11:26
407;32;4387,56;2020-03-03 21:28:37
408;75;-3134,95;2020-03-04 20:18:29
409;10;2290,53;2020-03-05 04:58:49
410;12;2046,42;2020-03-06 02:39:22
411;82;-6772,79;2020-03-07 18:39:28
412;57;-5886,19;2020-03-08 01:34:36
413;27;-8058,57;2020-03-09 21:56:01
414;99;3992,86;2020-03-10 04:45:55
415;35;-9737,62;2020-03-11 06:36:50
416;8;-5976,29;2020-03-12 14:02:01
417;21;8088,23;2020-03-13 04:58:00
418;87;9669,99;2020-03-14 12:01:55
419;28;7027,63;2020-03-15 03:15:24
420;52;-7857,76;2020-03-16 07:13:57
421;64;580,76;2020-03-17 05:22:19
422;12;-9124,17;2020-03-18 10:16:48
423;9;1299,42;2020-03-19 03:28:01
424;22;-951,31;2020-03-20 04:20:47
425;91;7024,68;2020-03-21 20:39:11
426;2;-8104,87;2020-03-22 08:14:57
427;48;-5690,49;2020-03-23 05:17:44
428;13;-9608,82;2020-03-24 06:37:33
429;95;-6788,58;2020-03-25 16:22:58
430;20;-2634,87;2020-03-26 00:35:02
431;89;-3366,65;2020-03-27 10:52:55
432;65;8719,36;2020-03-01 17:29:32
433;37;8379,98;2020-03-02 01:49:55
434;34;-3641,68;2020-03-03 07:13:46
435;97;6863,96;2020-03-04 08:03:12
436;99;5634,78;2020-03-05 16:27:20
437;5;9302,77;2020-03-06 03:12:08
438;37;-6980,99;2020-03-07 15:29:45
439;72;8389,57;2020-03-08 10:45:00
440;5;-7736,48;2020-03-09 10:47:14
441;92;3813,65;2020-03-10 02:27:01
442;6;-8991,65;2020-03-11 12:22:12
443;66;4314,15;2020-03-12 17:52:14
444;99;-487,61;2020-03-13 07:13:05
445;51;1361,96;2020-03-14 04:18:36
446;98;1051,18;2020-03-15 07:33:23
447;69;3385,62;2020-03-16 09:48:15
448;57;-168,66;2020-03-17 23:32:10
449;27;2750,95;2020-03-18 09:55:34
450;24;50,96;2020-03-19 11:20:34
451;63;-4425,74;2020-03-20 00:43:46
452;37;-7513,43;2020-03-21 15:34:02
453;72;5774,14;2020-03-22 10:35:11
454;28;-248,90;2020-03-23 20:36:31
455;28;3599,53;2020-03-24 02:33:17
456;37;8185,35;2020-03-25 05:08:11
457;97;-6123,57;2020-03-26 17:17:50
458;63;6466,15;2020-03-27 15:19:20
459;88;-6962,11;2020-03-01 20:03:34
460;62;2074,44;2020-03-02 10:15:49
461;65;1277,39;2020-03-03 08:29:19
462;60;-1998,23;2020-03-04 16:06:59
463;97;1343,46;2020-03-05 04:27:55
464;47;-9389,79;2020-03-06 04:16:23
465;10;-8696,53;2020-03-07 17:46:45
466;18;-7767,82;2020-03-08 06:56:37
467;78;-8959,64;2020-03-09 04:48:49
468;42;-4609,48;2020-03-10 06:06:01
469;92;4164,88;2020-03-11 13:44:13
470;87;-7288,77;2020-03-12 16:03:19
471;19;9179,60;2020-03-13 05:59:34
472;41;-8118,74;2020-03-14 05:47:59
473;77;8234,37;2020-03-15 19:06:00
474;19;-5552,87;2020-03-16 23:19:00
475;61;-4836,44;2020-03-17 23:20:31
476;71;8035,88;2020-03-18 05:14:17
477;22;4664,12;2020-03-19 23:48:44
478;95;7715,67;2020-03-20 07:43:50
479;43;-4907,69;2020-03-21 23:17:19
480;96;2383,85;2020-03-22 21:57:50
481;40;-5119,88;2020-03-23 16:28:20
482;5;8605,75;2020-03-24 12:08:29
483;90;8892,47;2020-03-25 10:06:37
484;26;8757,53;2020-03-26 06:47:28
485;49;8277,36;2020-03-27 18:56:49
486;86;5902,11;2020-03-01 02:06:01
487;2;7981,16;2020-03-02 21:02:02
488;15;1862,82;2020-03-03 03:06:36
489;53;2998,27;2020-03-04 08:33:00
490;99;-7859,15;2020-03-05 07:26:21
491;1;8846,26;2020-03-06 07:28:42
492;99;-6126,46;2020-03-07 19:44:37
493;81;7561,35;2020-03-08 13:53:15
494;77;-9320,68;2020-03-09 20:51:19
495;70;9565,92;2020-03-10 20:51:16
496;73;9318,47;2020-03-11 07:48:54
497;73;6813,29;2020-03-12 06:47:44
498;33;-2297,80;2020-03-13 23:47:27
499;34;-8011,39;2020-03-14 16:32:08
500;57;683,37;2021-03-15 00:35:52
501;15;3100,25;2021-03-16 05:10:39
502;75;4521,65;2021-03-17 05:08:19
503;28;4981,73;2021-03-18 19:44:20
504;47;-6401,58;2021-03-19 12:55:26
505;7;-8193,26;2021-03-20 00:49:37
506;17;-8847,56;2021-03-21 12:54:05
507;60;8513,37;2021-03-22 21:51:17
508;98;-5131,54;2021-03-23 11:33:31
509;50;-9509,74;2021-03-24 17:58:05
510;39;4630,75;2021-03-25 02:30:05
511;41;5600,58;2021-03-26 08:48:38
512;73;2670,33;2021-03-27 02:43:55
513;27;2924,97;2021-03-01 07:49:10
514;19;-8940,18;2021-03-02 11:02:53
515;31;-2180,74;2021-03-03 07:44:05
516;89;7553,19;2021-03-04 11:16:08
517;51;5229,56;2021-03-05 13:03:39
518;85;3887,25;2021-03-06 01:59:22
519;60;6182,48;2021-03-07 18:39:33
520;21;-6456,42;2021-03-08 21:47:02
521;28;1997,95;2021-03-09 01:38:55
522;2;-9094,73;2021-03-10 08:08:33
523;11;6115,48;2021-03-11 19:13:02
524;61;-9651,31;2021-03-12 00:53:12
525;91;-9017,79;2021-03-13 22:58:19
526;89;-1513,30;2021-03-14 06:16:05
527;14;9505,53;2021-03-15 04:42:25
528;85;1958,91;2021-03-16 07:45:57
529;45;-9138,18;2021-03-17 22:08:27
530;86;-4263,68;2021-03-18 06:18:30
531;82;-1391,73;2021-03-19 03:06:08
532;5;5438,82;2021-03-20 02:42:12
533;3;-106,19;2021-03-21 13:06:24
534;47;1548,81;2021-03-22 23:02:56
535;94;8433,51;2021-03-23 02:18:10
536;71;6202,85;2021-03-24 11:24:18
537;14;-5991,33;2021-03-25 21:17:37
538;96;6117,74;2021-03-26 20:47:38
539;80;1014,92;2021-03-27 18:11:41
540;47;-5835,87;2021-03-01 15:35:26
541;91;-5833,74;2021-03-02 18:50:53
542;26;5117,91;2021-03-03 05:57:32
543;49;9115,92;2021-03-04 04:20:44
544;44;8022,19;2021-03-05 12:30:15
545;1;-9793,22;2021-03-06 02:51:14
546;13;-7397,63;2021-03-07 16:34:38
547;2;-9542,43;2021-03-08 10:03:26
548;90;777,33;2021-03-09 13:25:08
549;24;-2626,57;2021-03-10 19:00:59
550;40;-3648,88;2021-03-11 09:42:08
551;9;-7395,65;2021-03-12 16:30:19
552;46;9076,38;2021-03-13 16:51:05
553;46;2731,64;2021-03-14 06:46:29
554;100;4724,41;2021-03-15 18:12:21
555;45;-9432,39;2021-03-16 10:51:43
556;64;-2119,64;2021-03-17 21:22:42
557;72;3002,61;2021-03-18 01:11:50
558;32;-6478,52;2021-03-19 01:16:41
559;51;-5288,49;2021-03-20 12:40:26
560;11;7076,48;2021-03-21 02:17:43
561;38;1346,19;2021-03-22 16:01:55
562;13;9234,30;2021-03-23 05:10:08
563;94;5135,75;2021-03-24 20:18:50
564;74;7682,33;2021-03-25 17:53:28
565;5;-8785,84;2021-03-26 07:08:21
566;68;-8772,73;2021-03-27 21:22:38
567;26;-7530,53;2021-03-01 13:19:42
568;45;725,48;2021-03-02 03:48:08
569;83;2908,42;2021-03-03 00:00:21
570;30;-7097,20;2021-03-04 06:45:31
571;1;-9207,10;2021-03-05 08:11:17
572;80;-4990,74;2021-03-06 08:57:23
573;18;4814,19;2021-03-07 21:03:08
574;27;5592,89;2021-03-08 07:17:31
575;91;4818,87;2021-03-09 06:08:31
576;64;2803,86;2021-03-10 21:46:35
577;17;3915,50;2021-03-11 12:03:45
578;49;2066,54;2021-03-12 20:46:16
579;81;-5660,79;2021-03-13 22:51:23
580;75;-2347,31;2021-03-14 21:49:17
581;100;2461,79;2021-03-15 23:17:32
582;32;1717,10;2021-03-16 08:56:05
583;72;4829,52;2021-03-17 17:26:14
584;83;6347,46;2021-03-18 00:45:55
585;52;-1497,51;2021-03-19 05:10:45
586;32;-1142,46;2021-03-20 20:18:01
587;75;4668,42;2021-03-21 05:15:33
588;6;7827,69;2021-03-22 21:46:27
589;28;-5133,20;2021-03-23 09:06:35
590;49;9347,96;2021-03-24 14:29:21
591;74;9561,81;2021-03-25 16:31:44
592;92;4322,11;2021-03-26 11:02:58
593;74;-7831,86;2021-03-27 20:15:47
594;54;6363,48;2021-03-01 09:58:47
595;13;5984,32;2021-03-02 07:24:56
596;66;-2064,43;2021-03-03 09:18:21
597;55;-2784,41;2021-03-04 16:21:45
598;34;-7944,73;2021-03-05 10:24:02
599;66;5066,43;2021-03-06 07:59:05
600;34;3955,16;2021-04-07 15:25:58
601;14;-5233,26;2021-04-08 06:20:02
602;81;-3870,96;2021-04-09 04:14:51
603;3;-20,79;2021-04-10 20:13:21
604;70;-691,43;2021-04-11 15:42:41
605;78;5735,69;2021-04-12 17:06:02
606;85;7104,84;2021-04-13 20:28:55
607;57;-7945,39;2021-04-14 02:13:45
608;23;9458,64;2021-04-15 09:58:41
609;59;8719,85;2021-04-16 06:27:05
610;35;-6405,98;2021-04-17 03:51:54
611;77;-3641,85;2021-04-18 11:56:40
612;69;-8375,92;2021-04-19 16:26:25
613;77;-1844,93;2021-04-20 05:16:23
614;56;-7708,88;2021-04-21 07:59:31
615;32;2805,63;2021-04-22 20:38:05
616;8;-4996,73;2021-04-23 03:45:39
617;94;-9087,91;2021-04-24 05:30:51
618;53;-3457,37;2021-04-25 21:08:26
619;6;-7494,20;2021-04-26 01:49:20
620;57;257,30;2021-04-27 20:06:08
621;97;4040,40;2021-04-01 15:43:34
622;85;236,69;2021-04-02 13:52:11
623;70;-6595,38;2021-04-03 22:47:28
624;15;3652,96;2021-04-04 17:34:11
625;3;-5314,22;2021-04-05 07:11:29
